Title,Year,Source title,DOI,Link
"Privacy-preserving multi-party access control",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338498.3358643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076162943&doi=10.1145%2f3338498.3358643&partnerID=40&md5=761850e9590aa49cb9eb179051444424"
"Ancile: Enhancing privacy for ubiquitous computing with use-based privacy",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338498.3358642","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076134773&doi=10.1145%2f3338498.3358642&partnerID=40&md5=9bdb4485b05cdc6e2ff711b94c7a37c3"
"MERCAT: A metric for the evaluation and reconsideration of certificate authority trustworthiness",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338466.3358917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076108029&doi=10.1145%2f3338466.3358917&partnerID=40&md5=0a06bea0ba64cc17196229ac3bb67c34"
"Secure data exchange: A marketplace in the cloud",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338466.3358924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076097842&doi=10.1145%2f3338466.3358924&partnerID=40&md5=4a0571aace5a797cddd963a04803e07c"
"A scalable high fidelity decoy framework against sophisticated cyber atacks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338468.3356826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076093953&doi=10.1145%2f3338468.3356826&partnerID=40&md5=174070643c8d9aa55cb9c8486bfecf9e"
"Security implications of implementing multistate distance-bounding protocols",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338499.3357359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076088747&doi=10.1145%2f3338499.3357359&partnerID=40&md5=5f8fd9c2118238e4bcac942fea5a8848"
"On the Feasibility and Impact of Standardising Sparse-secret LWE Parameter Sets for Homomorphic Encryption",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338469.3358940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075877216&doi=10.1145%2f3338469.3358940&partnerID=40&md5=ae8649d1f128704294441085bcb52bc3"
"Signed cryptographic program verification with typed cryptoline",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075955827&doi=10.1145%2f3319535.3354199&partnerID=40&md5=136cfa9f0caa65fa5661fad40d475bf4"
"Make some room for the zeros: Data sparsity in secure distributed machine learning",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3339816","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075954837&doi=10.1145%2f3319535.3339816&partnerID=40&md5=e2df55159b635747318ec81fce762108"
"Poster: When adversary becomes the guardian - Towards side-channel security with adversarial attacks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075944343&doi=10.1145%2f3319535.3363284&partnerID=40&md5=60d301d979eb3d32d5821ce0ad69880f"
"Poster: Understanding user's decision to interact with potential phishing posts on facebook using a vignette study",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363270","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075929991&doi=10.1145%2f3319535.3363270&partnerID=40&md5=354f6cfdce8af0e9f86e670ba635cf12"
"Page cache attacks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3339809","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075923660&doi=10.1145%2f3319535.3339809&partnerID=40&md5=8afe418bb52b39748fbe547b06f901cf"
"Poster: Attacking malware classifiers by crafting gradient-attacks that preserve functionality",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075921991&doi=10.1145%2f3319535.3363257&partnerID=40&md5=37705121741ef9db5b6d9682c39d62fb"
"CPS-SPC 2019: Fifth workshop on cyber-physical systems security and privacy",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3353549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075921883&doi=10.1145%2f3319535.3353549&partnerID=40&md5=5da84f391dad637bafcdf905f7492d06"
"The next 700 policy miners: A universal method for building policy miners",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3354196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075912632&doi=10.1145%2f3319535.3354196&partnerID=40&md5=19184325ff7f0cecf0ca356ad53a57d9"
"Post-collusion security and distance bounding",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3345651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075601980&doi=10.1145%2f3319535.3345651&partnerID=40&md5=d054c8d11a4739c380ec16ee97bf5d32"
"Enhancing and evaluating identity privacy and authentication strength by utilizing the identity ecosystem",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268964","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056896957&doi=10.1145%2f3267323.3268964&partnerID=40&md5=77ae1f94a248cb41c622e9e2d95ebd34"
"Towards usable checksums: Automating the integrity verification of web downloads for the masses",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056865956&doi=10.1145%2f3243734.3243746&partnerID=40&md5=81340a7857dbea348beb271472f07797"
"NRF: A naive re-identification framework",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056831894&doi=10.1145%2f3267323.3268948&partnerID=40&md5=b008568b8f5d1c9a97ab21513b49c17d"
"Secure opportunistic multipath key exchange",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243791","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056826411&doi=10.1145%2f3243734.3243791&partnerID=40&md5=af51631442e15aeebc540916f3e47717"
"ClaimChain: Improving the security and privacy of in-band key distribution for messaging",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056823222&doi=10.1145%2f3267323.3268947&partnerID=40&md5=1587bd9b8aacf4448102bafb97ea098e"
"Marble: Making fully homomorphic encryption accessible to all",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267973.3267978","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056817463&doi=10.1145%2f3267973.3267978&partnerID=40&md5=9a57af760a923d5c75f1760ea23d1b51"
"Mitigating risk while complying with data retention laws",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243800","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056817430&doi=10.1145%2f3243734.3243800&partnerID=40&md5=58c7fe2abb79475c2d4fba770b07f7f7"
"Prudent design principles for information flow control",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3264820.3264824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056753812&doi=10.1145%2f3264820.3264824&partnerID=40&md5=48ee8f31e2366a78dbca4c122a0e9ba5"
"Integration of static and dynamic code stylometry analysis for programmer de-anonymization",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3270101.3270110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056721853&doi=10.1145%2f3270101.3270110&partnerID=40&md5=757c454d80225dfa5177251925e450e7"
"Implementing trojan-resilient hardware from (mostly) untrusted components designed by colluding manufacturers",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3266444.3266447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056718201&doi=10.1145%2f3266444.3266447&partnerID=40&md5=0cbb749ddfe368ffd723bea943d829c5"
"Quantifying the effectiveness of software diversity using near-duplicate detection algorithms",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3268966.3268974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056717694&doi=10.1145%2f3268966.3268974&partnerID=40&md5=2b1b28930daa4bfc60a033f34de8e290"
"Stochastic substitute training: A gray-box approach to craft adversarial examples against gradient obfuscation defenses",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3270101.3270111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056702332&doi=10.1145%2f3270101.3270111&partnerID=40&md5=6888a4dae7953bd6a9efb49874ce31d1"
"Better than advertised: Improved collision-resistance guarantees for md-based hash functions",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041448672&doi=10.1145%2f3133956.3134087&partnerID=40&md5=de182c4a3ca0405f6f7eaf1fecee9219"
"Poster:Watch out your smartwatch when paired",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3138831","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041448091&doi=10.1145%2f3133956.3138831&partnerID=40&md5=e2474d3a67e4f137e22487d3b1dd7894"
"Web tracking technologies and protection mechanisms",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3136067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041443438&doi=10.1145%2f3133956.3136067&partnerID=40&md5=72306ddf30e600f31383fb4e209dd032"
"Client-side Name collision vulnerability in the New gTLD Era: A systematic study",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3134084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041440104&doi=10.1145%2f3133956.3134084&partnerID=40&md5=3f77e72ae77e3271c772876d1058aa5d"
"5Gen-C: Multi-input functional encryption and program obfuscation for arithmetic circuits",2017,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3133956.3133983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041430808&doi=10.1145%2f3133956.3133983&partnerID=40&md5=5fd702daa2b30b2ed9693ed2c2ca6961"
"Privacy and security in the genomic era",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2976751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995520573&doi=10.1145%2f2976749.2976751&partnerID=40&md5=55c1b07af10814361c97fc4b59dc4cc8"
"POSTER: An educational network protocol for covert channel analysis using patterns",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995502161&doi=10.1145%2f2976749.2989037&partnerID=40&md5=88f10085863e2c91cd917bd251165198"
"POSTER: Insights of antivirus relationships when detecting Android malware: A data analytics approach",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995495629&doi=10.1145%2f2976749.2989038&partnerID=40&md5=38aab9dae82c385d63f71d196003b4a8"
"Safe serializable secure scheduling: Transactions and the trade-off between security and consistency",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2978415","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995488453&doi=10.1145%2f2976749.2978415&partnerID=40&md5=1aa0434ec8754830a354fac7de2b8ebe"
"Poster: Toward automating the generation of malware analysis reports using the sandbox logs",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995486158&doi=10.1145%2f2976749.2989064&partnerID=40&md5=718196fbb1cf10591734ac48f8e81f68"
"Adversarial data mining: Big data meets cyber security",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2976753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995436703&doi=10.1145%2f2976749.2976753&partnerID=40&md5=15d2cf43411c8bd84466d91014543206"
"POSTER: A behavioural authentication system for mobile users",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995422325&doi=10.1145%2f2976749.2989065&partnerID=40&md5=9b250ffecc396e79b518309bb23b5b21"
"Introduction to credit networks: Security, privacy, and applications",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749:2976755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995404236&doi=10.1145%2f2976749%3a2976755&partnerID=40&md5=076d3760d022d88b57c9f525da8e6b1f"
"DEMO: OffPAD - Offline personal authenticating device with applications in hospitals and e-banking",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995390479&doi=10.1145%2f2976749.2989033&partnerID=40&md5=5285b1da66a81a375373447b5a77ec58"
"DEMO: Integrating MPC in big data workflows",2016,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2976749.2989034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995387943&doi=10.1145%2f2976749.2989034&partnerID=40&md5=bc4569c2bc7617569a7ddd0e87ae78ab"
"WinOver enterprise dark data",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2810131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954193134&doi=10.1145%2f2810103.2810131&partnerID=40&md5=4b708850e95f052bc94e76aab737f2e6"
"Falcon codes: Fast, authenticated LT codes (Or: Making rapid tornadoes unstoppable)",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813728","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954178268&doi=10.1145%2f2810103.2813728&partnerID=40&md5=48e9453b5de6f49e1062ad811c5665b4"
"Ciphertext-only cryptanalysis on hardened mifare classic cards",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954155972&doi=10.1145%2f2810103.2813641&partnerID=40&md5=5b279b673f3eb2fee4119b9dc64bb358"
"BiTheft: Stealing your secrets by bidirectional covert channel communication with zero-permission Android application",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2810108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954138765&doi=10.1145%2f2810103.2810108&partnerID=40&md5=adb148d5ec63c345629b7897d77e94bb"
"Walls have ears! Opportunistically communicating secret messages over the wiretap channel: From theory to practice",2015,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/2810103.2813702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954137095&doi=10.1145%2f2810103.2813702&partnerID=40&md5=3ebf08bd68df976270c4c76ea2b2284a"
"Supply-Chain Vulnerability Elimination via Active Learning and Regeneration",2021,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3460120.3484736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119327215&doi=10.1145%2f3460120.3484736&partnerID=40&md5=be844dcbdcfae9780f3c3522b7e794ef"
"Snipuzz: Black-box Fuzzing of IoT Firmware via Message Snippet Inference",2021,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3460120.3484543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117830634&doi=10.1145%2f3460120.3484543&partnerID=40&md5=0ed551e0467c20d5ba20c1eb9a5ba973"
"Facilitating Protocol-independent Industrial Intrusion Detection Systems",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3420019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096199611&doi=10.1145%2f3372297.3420019&partnerID=40&md5=b9b0f0b403872f120477e8bd1ad464e3"
"TRUSTORE: Side-Channel Resistant Storage for SGX using Intel Hybrid CPU-FPGA",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417265","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096197821&doi=10.1145%2f3372297.3417265&partnerID=40&md5=3799e4dc9bf5fe56c0c3ba38764b9a26"
"DeepDyve: Dynamic Verification for Deep Neural Networks",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3423338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096194205&doi=10.1145%2f3372297.3423338&partnerID=40&md5=4ac66c2f98eb45f658278c2b2b2c4049"
"Impersonation-as-a-Service: Characterizing the Emerging Criminal Infrastructure for User Impersonation at Scale",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096191391&doi=10.1145%2f3372297.3417892&partnerID=40&md5=8e7810c01b4d807af1d2d146dd15b4a9"
"Mitigation of Attacks on Email End-to-End Encryption",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096187809&doi=10.1145%2f3372297.3417878&partnerID=40&md5=f876ae455e83afc9791597b29938cc52"
"CLAPS: Client-Location-Aware Path Selection in Tor",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096187366&doi=10.1145%2f3372297.3417279&partnerID=40&md5=68b61d313aed4bd8a8bd748aa9b0898f"
"QuantumHammer: A Practical Hybrid Attack on the LUOV Signature Scheme",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096186174&doi=10.1145%2f3372297.3417272&partnerID=40&md5=3ac3a73c718f53781d72744c580b14ff"
"Towards Using Source Code Repositories to Identify Software Supply Chain Attacks",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3420015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096178116&doi=10.1145%2f3372297.3420015&partnerID=40&md5=ff744f534e12197a1f055546e3f57c84"
"Clone Detection in Secure Messaging: Improving Post-Compromise Security in Practice",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3423354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096175510&doi=10.1145%2f3372297.3423354&partnerID=40&md5=59ace561308e25b6ccc24a97ade8200d"
"Demystifying Resource Management Risks in Emerging Mobile App-in-App Ecosystems",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096173332&doi=10.1145%2f3372297.3417255&partnerID=40&md5=d93bb82753600d77e2ce7d99142dff7d"
"Cybersecurity Research and Training for Power Distribution Grids - A Blueprint",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3420016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096171772&doi=10.1145%2f3372297.3420016&partnerID=40&md5=e6217156d0fe8b0d8c49dc3a46387ace"
"A Multi-phased Multi-faceted IoT Honeypot Ecosystem",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3420023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096170419&doi=10.1145%2f3372297.3420023&partnerID=40&md5=a8505a5d31d0e4b94a02633e69010c10"
"Fast Database Joins and PSI for Secret Shared Data",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3423358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096168658&doi=10.1145%2f3372297.3423358&partnerID=40&md5=c1db46e9d26141d1c84f71d9b634fce9"
"Bypassing Tor Exit Blocking with Exit Bridge Onion Services",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096160311&doi=10.1145%2f3372297.3417245&partnerID=40&md5=ddceb230a56d98e692695f8e6d3c5adb"
"Implementing the Exponential Mechanism with Base-2 Differential Privacy",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3417269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096159670&doi=10.1145%2f3372297.3417269&partnerID=40&md5=e8e0ad3e064b2de3dea807637fb71fde"
"FREEDOM: Engineering a State-of-the-Art DOM Fuzzer",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3423340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096158257&doi=10.1145%2f3372297.3423340&partnerID=40&md5=cc36b0db40421d03553d10e4be65b392"
"Déjà Vu: Side-Channel Analysis of Mozilla's NSS",2020,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3372297.3421761","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096157246&doi=10.1145%2f3372297.3421761&partnerID=40&md5=ea1931297b5a0d83dd78f23c9819233e"
"Fault intensity map analysis with neural network key distinguisher",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338508.3359572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075893652&doi=10.1145%2f3338508.3359572&partnerID=40&md5=3ff0833b1d450ae366f163c077b04c93"
"Adaptive caches as a defense mechanism against cache side-channel attacks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338508.3359574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075865184&doi=10.1145%2f3338508.3359574&partnerID=40&md5=a9e47d344630ba77078c1816f3382532"
"SCA secure and updatable crypto engines for FPGA SOC bitstream decryption",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338508.3359573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075851766&doi=10.1145%2f3338508.3359573&partnerID=40&md5=4abac28e50f01f8cdedc1a23e1a569cb"
"End-to-end secure mobile group messaging with conversation integrity and deniability",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338498.3358644","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076189240&doi=10.1145%2f3338498.3358644&partnerID=40&md5=a840ca1f2b8ca7a71d08eacf99670109"
"Anonymity and privacy in bitcoin escrow trades",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338498.3358639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076147564&doi=10.1145%2f3338498.3358639&partnerID=40&md5=5d433deead3f1cd9124887a919e36d64"
"Controller area network intrusion prevention system leveraging fault recovery",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338499.3357360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076106404&doi=10.1145%2f3338499.3357360&partnerID=40&md5=09ec3b4f16cc7273dd227592ba9b1ede"
"Should I (re)Learn or Should I Go(on): Stream Machine Learning for Adaptive Defense against Network Attacks",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338468.3356829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076084411&doi=10.1145%2f3338468.3356829&partnerID=40&md5=57611d69cca9dc742bac1e0aac17d7e1"
"Risk prioritization by leveraging latent vulnerability features in a contested environment",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338501.3357365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075898592&doi=10.1145%2f3338501.3357365&partnerID=40&md5=baf33dd02a57dc0a97b79618d49cf7e4"
"Revisiting the hybrid attack on sparse secret LWE and application to he parameters",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3338469.3358941","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075889719&doi=10.1145%2f3338469.3358941&partnerID=40&md5=00e22ceba647a0dfa59dc9cff8616ea4"
"Poster-Medical protocol security: DICOM vulnerability mining based on fuzzing technology",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075952611&doi=10.1145%2f3319535.3363253&partnerID=40&md5=8c447a5d157f8c21ebfff8518a967c47"
"Poster: Video fingerprinting in tor",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075929834&doi=10.1145%2f3319535.3363273&partnerID=40&md5=6cd725011d72c9d668acb84d9efe0dc5"
"Different is good: Detecting the use of uninitialized variables through differential replay",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3345654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075924831&doi=10.1145%2f3319535.3345654&partnerID=40&md5=f00e54d4507505c95928dc77a3a1e7f3"
"Poster: Towards a framework for assessing vulnerabilities of brainwave authentication systems",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363260","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075922783&doi=10.1145%2f3319535.3363260&partnerID=40&md5=986cbffa52f70d9cf5b54a86cd876521"
"Malmax: Multi-aspect execution for automated dynamic web server malware analysis",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075922408&doi=10.1145%2f3319535.3363199&partnerID=40&md5=ab6138ad3ccd3eb0e689e52ef9113380"
"Poster: Directed hybrid fuzzing on binary code",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075921679&doi=10.1145%2f3319535.3363275&partnerID=40&md5=c67acb57632537caa5871a568cd98651"
"Proof-carrying network code",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363214","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075919248&doi=10.1145%2f3319535.3363214&partnerID=40&md5=404432884a3dbc7ebd1612579cceed9a"
"Differentially private nonparametric hypothesis testing",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3339821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075913598&doi=10.1145%2f3319535.3339821&partnerID=40&md5=6a32b18ea9cba0e4836d2d30da2009d3"
"Seemless: Secure end-to-end encrypted messaging with less trust",2019,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3319535.3363202","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075909451&doi=10.1145%2f3319535.3363202&partnerID=40&md5=d73f7f9f16d1974a1af01419e9ae12ca"
"The accuracy of the demographic inferences shown on Google's ad setings",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056906656&doi=10.1145%2f3267323.3268962&partnerID=40&md5=bfabcf96f596b61cbce8eeb0aece2487"
"Invisible pixels are dead, long live invisible pixels!",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056880190&doi=10.1145%2f3267323.3268950&partnerID=40&md5=8b28a669d99742aad5a7d65f25c77c89"
"A convolutional neural network based classifier for uncompressed malware samples",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267494.3267496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056877955&doi=10.1145%2f3267494.3267496&partnerID=40&md5=76a393c7883f463fd6e1d35d62ddcf32"
"EviHunter: Identifying digital evidence in the permanent storage of android devices via static analysis",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3243808","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056864001&doi=10.1145%2f3243734.3243808&partnerID=40&md5=3e59a77fc1b913b42362574eb8f2f64b"
"Faster PCA and linear regression through hypercubes in HElib",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3267323.3268952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056855961&doi=10.1145%2f3267323.3268952&partnerID=40&md5=659b767605842f00813119c7413b62b0"
"Building applications with homomorphic encryption",2018,"Proceedings of the ACM Conference on Computer and Communications Security","10.1145/3243734.3264420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056833297&doi=10.1145%2f3243734.3264420&partnerID=40&md5=dd6b13e286bbdaf3d6a35e35bb3e458e"
